Pressure,Temperature,x_He
991.4829659318636,2308.507640280561,0.05
993.186372745491,2309.306112224449,0.05
994.8897795591183,2310.1045841683367,0.05
996.5931863727454,2310.9030561122245,0.05
998.2965931863727,2311.7015280561122,0.05
1000.0000000000001,2312.5000000000005,0.05
150.0,2497.560975609756,0.089
150.38757515030056,2507.014028056112,0.089
151.04488977955913,2523.0460921843687,0.089
151.70220440881764,2539.078156312625,0.089
151.70340681362725,2539.107483259201,0.089
152.35951903807614,2555.1102204408817,0.089
153.01683366733465,2571.142284569138,0.089
153.4068136272545,2580.6539909086464,0.089
153.6741482965932,2587.1743486973946,0.089
154.3314629258517,2603.206412825651,0.089
154.98877755511023,2619.2384769539076,0.089
155.11022044088176,2622.2004985580916,0.089
155.6460921843687,2635.270541082164,0.089
156.30340681362725,2651.3026052104206,0.089
156.81362725450902,2663.7470062075367,0.089
156.9607214428858,2667.3346693386775,0.089
157.61803607214426,2683.3667334669335,0.089
158.2753507014028,2699.3987975951904,0.089
158.51703406813627,2705.2935138569824,0.089
158.93266533066128,2715.4308617234465,0.089
159.58997995991984,2731.4629258517034,0.089
160.22044088176352,2746.840021506427,0.089
160.24729458917832,2747.4949899799594,0.089
160.9046092184369,2763.527054108217,0.089
161.5619238476954,2779.559118236473,0.089
161.92384769539078,2788.3865291558723,0.089
162.2192384769539,2795.591182364729,0.089
162.87655310621244,2811.623246492986,0.089
163.53386773547098,2827.6553106212423,0.089
163.62725450901803,2829.933036805317,0.089
164.19118236472946,2843.6873747494988,0.089
164.84849699398796,2859.7194388777552,0.089
165.33066132264528,2871.479544454763,0.089
165.50581162324647,2875.7515030060117,0.089
166.163126252505,2891.783567134268,0.089
166.82044088176355,2907.815631262525,0.089
167.03406813627254,2913.026052104208,0.089
167.47775551102202,2923.847695390781,0.089
168.1350701402806,2939.879759519038,0.089
168.7374749498998,2954.5725597536534,0.089
168.79238476953907,2955.911823647294,0.089
169.44969939879763,2971.9438877755515,0.089
170.10701402805608,2987.975951903807,0.089
170.44088176352705,2993.577759545937,0.089
171.06252505010022,3004.008016032064,0.089
172.1442885771543,3013.3820500619954,0.089
172.912625250501,3020.0400801603205,0.089
173.84769539078155,3028.142940994641,0.089
174.7627254509018,3036.072144288577,0.089
175.5511022044088,3042.903831927286,0.089
176.6128256513026,3052.1042084168334,0.089
177.25450901803606,3057.6647228599313,0.089
178.4629258517034,3068.13627254509,0.089
178.9579158316633,3072.4256137925763,0.089
180.3130260521042,3084.1683366733464,0.089
180.66132264529057,3087.1865047252213,0.089
182.163126252505,3100.200400801603,0.089
182.36472945891785,3101.9473956578668,0.089
184.0132264529058,3116.2324649298594,0.089
